STATE,T-time,Altitude (ft AGL),raw time (ms),av bay temperature (C),barometer temp (C),air pressure (kPa),altitude (m),raw altitude (m),,x acceleration (m/s^2),y acceleration (m/s^2),z acceleration (m/s^2),x magnetic force (gauss),y magnetic force (gauss),z magnetic force (gauss),x gyro (dps),y gyro (dps),z gyro (dps),gps lat,gps long,gps speed,gps angle,gps altitude,gps fix,gps fix quality,gps satellites,gps antenna status,error flags
0,36.788,1435.3,1700435,22.875,22.1031,961.5878,437.4861,543.6054,,-2.4407,3.5031,8.2337,57.074,-49.0208,-59.0032,0.2407,1.2608,-1.2556,0,0,0,0,0,0,0,0,0,0
0,36.85,1430.9,1700497,22.875,22.1041,961.7418,436.1518,542.2712,,-1.0481,2.8929,6.5324,60.7425,-49.8685,-60.5086,0.2141,1.5159,-1.3295,0,0,0,0,0,0,0,0,0,0
0,36.912,1427.6,1700559,22.875,22.1058,961.8595,435.1329,541.2523,,0.1149,2.8283,6.4104,65.8433,-51.5346,-61.5463,0.1686,1.7019,-1.3069,0,0,0,0,0,0,0,0,0,0
0,36.978,1425.0,1700625,22.875,22.1076,961.9515,434.3346,540.4539,,1.7372,2.2038,6.4463,71.3972,-52.207,-62.511,0.1008,1.8903,-1.2923,0,0,0,0,0,0,0,0,0,0
0,37.04,1423.2,1700687,22.875,22.1088,962.0153,433.782,539.9014,,3.2949,1.9382,6.6473,77.6966,-53.1131,-62.8033,0.0458,2.0339,-1.1836,0,0,0,0,0,0,0,0,0,0
0,37.102,1422.2,1700749,22.875,22.1101,962.0485,433.4949,539.6143,,5.6853,1.7228,5.8935,84.3175,-53.0108,-62.2186,-0.0281,2.1203,-1.0519,0,0,0,0,0,0,0,0,0,0
0,37.168,1421.7,1700815,22.9375,22.1119,962.0655,433.3476,539.467,,5.9509,2.6489,4.7521,90.8799,-52.8647,-59.9825,-0.0648,2.1973,-0.9087,0,0,0,0,0,0,0,0,0,0
0,37.23,1420.3,1700877,22.9375,22.1143,962.1157,432.9138,539.0331,,6.8267,2.3689,2.9719,97.2377,-52.6454,-56.7086,-0.0568,2.2538,-0.7666,0,0,0,0,0,0,0,0,0,0
0,37.296,1417.4,1700943,22.9375,22.1156,962.2179,432.0277,538.147,,8.7218,2.4263,0.079,104.2824,-52.0316,-52.8939,-0.0382,2.2177,-0.6109,0,0,0,0,0,0,0,0,0,0
0,37.358,1414.3,1701005,22.9375,22.1169,962.3284,431.0706,537.19,,8.8152,3.0437,0.9404,108.4332,-51.4908,-48.9477,0.0525,2.229,-0.4227,0,0,0,0,0,0,0,0,0,0
0,37.42,1408.3,1701067,22.875,22.1179,962.5402,429.2368,535.3561,,9.6263,2.4335,-0.4235,112.9787,-50.7892,-44.0076,0.1839,2.1912,-0.2184,0,0,0,0,0,0,0,0,0,0
0,37.486,1399.5,1701133,22.875,22.1199,962.8485,426.5674,532.6868,,10.1647,2.7422,1.4357,116.9249,-50.0731,-34.1713,0.3821,2.2969,-0.0522,0,0,0,0,0,0,0,0,0,0
0,37.548,1388.3,1701195,22.875,22.1214,963.2416,423.1657,529.2851,,7.9394,2.2181,-8.8941,120.5788,-49.24,-31.7013,0.555,2.3845,-0.0058,0,0,0,0,0,0,0,0,0,0
0,37.61,1377.5,1701257,22.875,22.1221,963.6239,419.8578,525.9771,,7.1856,2.2253,-0.804,122.9173,-48.8161,-24.3058,0.7117,2.5549,-0.0577,0,0,0,0,0,0,0,0,0,0
0,37.676,1364.8,1701323,22.875,22.1212,964.0716,415.985,522.1044,,6.9344,1.1916,-5.872,123.9988,-48.1877,-15.3318,0.8167,2.6518,-0.1857,0,0,0,0,0,0,0,0,0,0
0,37.738,1354.4,1701385,22.875,22.1204,964.4377,412.82,518.9393,,5.0393,1.3137,-6.8985,124.1888,-46.7115,-8.2724,0.8845,2.7773,-0.3922,0,0,0,0,0,0,0,0,0,0
0,37.804,1348.3,1701451,22.875,22.1205,964.6533,410.9571,517.0765,,6.7765,0.6317,-7.5661,123.1073,-48.5092,1.3739,0.8693,2.8897,-0.6368,0,0,0,0,0,0,0,0,0,0
0,37.866,1348.4,1701513,22.875,22.119,964.6493,410.9915,517.1108,,3.941,-0.0933,-5.2044,119.7311,-43.306,9.6901,0.7355,2.8986,-0.8106,0,0,0,0,0,0,0,0,0,0
0,37.928,1351.4,1701575,22.875,22.1175,964.5421,411.9176,518.0369,,3.661,0.1723,-8.7936,114.9664,-41.0845,16.9395,0.5574,2.927,-0.9245,0,0,0,0,0,0,0,0,0,0
0,37.994,1356.0,1701641,22.875,22.1157,964.3817,413.3048,519.4241,,2.6991,-0.5384,-7.3579,109.4563,-39.0529,23.7358,0.2847,2.8094,-0.9804,0,0,0,0,0,0,0,0,0,0
0,38.056,1361.7,1701703,22.875,22.1144,964.1805,415.0443,521.1636,,-0.9404,-0.9978,-9.9781,102.4993,-37.0798,28.442,0.1093,2.6655,-1.0351,0,0,0,0,0,0,0,0,0,0
0,38.156,1363.3,1701803,22.9375,22.1129,964.1221,415.5487,521.6681,,-0.4881,-1.0696,-10.6959,90.3245,-32.739,33.4405,-0.1888,2.4105,-1.0681,0,0,0,0,0,0,0,0,0,0
0,38.217,1361.9,1701864,22.9375,22.1068,964.1736,415.1035,521.2228,,-4.0343,-1.0839,-5.9366,84.3175,-31.3359,34.4636,-0.394,2.0635,-1.0504,0,0,0,0,0,0,0,0,0,0
0,38.279,1360.0,1701926,22.9375,22.1042,964.2418,414.515,520.6343,,-3.1585,-1.6941,-5.5633,77.8135,-28.7197,33.7474,-0.617,1.8512,-1.0684,0,0,0,0,0,0,0,0,0,0
0,38.345,1354.4,1701992,22.9375,22.1034,964.4369,412.8274,518.9467,,-6.8554,-1.1198,-5.2331,71.4265,-25.5919,32.2713,-0.8393,1.4728,-1.0586,0,0,0,0,0,0,0,0,0,0
0,38.407,1345.1,1702054,22.875,22.1025,964.7647,409.9936,516.113,,-7.3149,-1.4285,-4.4148,67.4218,-23.0927,30.1812,-1.0379,1.1933,-1.0763,0,0,0,0,0,0,0,0,0,0
0,38.469,1337.6,1702116,22.875,22.1011,965.0317,407.6864,513.8057,,-4.9531,-2.1392,-3.661,63.6217,-19.9649,27.375,-1.1942,0.7004,-1.073,0,0,0,0,0,0,0,0,0,0
0,38.535,1329.2,1702182,22.875,22.1012,965.3256,405.1477,511.2671,,-2.0889,-1.2706,-3.5605,60.3479,-17.5095,25.0365,-1.3378,0.1463,-1.1093,0,0,0,0,0,0,0,0,0,0
0,38.597,1320.5,1702244,22.875,22.1002,965.6348,402.4767,508.596,,-7.8748,-2.333,-3.3954,59.2371,-14.9225,21.8357,-1.3305,-0.5134,-1.0861,0,0,0,0,0,0,0,0,0,0
0,38.663,1313.0,1702310,22.875,22.0986,965.8974,400.2091,506.3285,,-4.1061,-2.0961,-5.9366,58.8717,-12.7594,20.1842,-1.2697,-1.0782,-1.0263,0,0,0,0,0,0,0,0,0,0
0,38.725,1307.0,1702372,22.875,22.0973,966.1096,398.3776,504.497,,-3.1872,-1.7803,-5.6207,59.8363,-11.4294,19.1464,-1.1866,-1.5269,-0.9624,0,0,0,0,0,0,0,0,0,0
0,38.787,1300.9,1702434,22.875,22.0981,966.3256,396.5132,502.6325,,-0.8112,-1.0983,-5.6997,61.3125,-9.7486,17.9334,-1.0595,-2.073,-1,0,0,0,0,0,0,0,0,0,0
0,38.853,1293.2,1702500,22.875,22.0975,966.5988,394.1557,500.275,,-4.867,-1.6798,-4.2353,63.7971,-7.5417,18.7372,-0.9551,-2.4792,-1.1356,0,0,0,0,0,0,0,0,0,0
0,38.915,1292.2,1702562,22.875,22.0965,966.6329,393.8601,499.9795,,-6.6042,-1.5362,-1.6439,66.5741,-7.1032,17.8164,-0.8076,-2.6606,-1.2465,0,0,0,0,0,0,0,0,0,0
0,38.981,1294.6,1702628,22.875,22.0951,966.5484,394.5905,500.7098,,-3.417,-0.9404,-7.9322,69.278,-6.007,17.4072,-0.5629,-2.8323,-1.2972,0,0,0,0,0,0,0,0,0,0
0,39.043,1298.0,1702690,22.875,22.0923,966.4282,395.6281,501.7474,,-2.9504,-1.4285,-8.5065,71.4119,-5.4955,17.7872,-0.365,-2.9435,-1.2825,0,0,0,0,0,0,0,0,0,0
0,39.105,1300.8,1702752,22.875,22.0897,966.3291,396.4831,502.6024,,-3.5462,-1.9095,-5.1398,74.2619,-5.4662,17.3341,-0.1851,-2.9184,-1.3262,0,0,0,0,0,0,0,0,0,0
0,39.171,1302.2,1702818,22.875,22.0893,966.2785,396.9196,503.039,,-1.9884,-1.7803,-11.1338,75.9281,-4.7208,17.2026,0.0336,-2.664,-1.4019,0,0,0,0,0,0,0,0,0,0
0,39.233,1304.4,1702880,22.875,22.0867,966.2001,397.5958,503.7151,,0.3302,0.1364,-8.1476,78.0181,-5.1885,17.1295,0.066,-2.2794,-1.4056,0,0,0,0,0,0,0,0,0,0
0,39.295,1304.2,1702942,22.875,22.0845,966.2092,397.5177,503.637,,1.5003,-0.5527,-8.0758,77.8135,-5.7586,16.7495,0.2908,-1.5385,-1.3934,0,0,0,0,0,0,0,0,0,0
0,39.361,1303.3,1703008,22.8125,22.0823,966.2398,397.2527,503.372,,0.8112,-2.0746,-10.617,77.2873,-5.9486,17.8457,0.431,-0.5696,-1.3399,0,0,0,0,0,0,0,0,0,0
0,39.423,1299.2,1703070,22.8125,22.0797,966.3846,396.0044,502.1237,,-0.2728,-0.4164,-10.5954,73.765,-6.8986,19.1172,0.4102,1.1765,-1.2862,0,0,0,0,0,0,0,0,0,0
0,39.489,1296.1,1703136,22.8125,22.0786,966.4951,395.0507,501.17,,2.3904,-1.7731,-9.7986,67.5533,-8.4917,19.0588,0.6136,2.2281,-1.3497,0,0,0,0,0,0,0,0,0,0
0,39.551,1290.3,1703198,22.8125,22.0765,966.699,393.2908,499.4102,,-2.2899,-3.3452,-11.6507,60.1432,-10.304,18.4303,0.6881,2.5314,-1.5492,0,0,0,0,0,0,0,0,0,0
0,39.613,1282.3,1703260,22.8125,22.0749,966.9833,390.8375,496.9568,,-1.4213,-3.6754,-13.8903,52.7331,-13.6071,16.2672,0.6133,2.3179,-1.7312,0,0,0,0,0,0,0,0,0,0
0,39.679,1274.8,1703326,22.8125,22.073,967.2483,388.5525,494.6718,,-10.9184,-2.7565,-6.676,45.6007,-17.2172,12.774,0.562,1.9404,-1.7437,0,0,0,0,0,0,0,0,0,0
0,39.741,1259.7,1703388,22.8125,22.0711,967.7823,383.9476,490.0669,,-4.1707,-3.0867,-9.9996,40.4268,-22.0842,10.5232,0.4969,1.2269,-1.7434,0,0,0,0,0,0,0,0,0,0
0,39.807,1246.8,1703454,22.8125,22.0696,968.2381,380.0198,486.1391,,-3.8692,-1.7085,-11.062,37.0213,-27.4189,9.3101,0.4814,0.1643,-1.7434,0,0,0,0,0,0,0,0,0,0
0,39.869,1231.9,1703516,22.8125,22.0678,968.7631,375.4961,481.6155,,-7.3508,-1.4859,-11.6148,36.3636,-32.2128,10.2602,0.5702,-0.7556,-1.6967,0,0,0,0,0,0,0,0,0,0
0,39.931,1223.4,1703578,22.8125,22.066,969.0648,372.8985,479.0179,,-7.5374,-0.0287,-7.9466,36.919,-36.8313,12.7156,0.6008,-1.763,-1.6533,0,0,0,0,0,0,0,0,0,0
0,39.998,1215.0,1703645,22.8125,22.0647,969.3619,370.34,476.4594,,-8.5567,0.6461,-11.9952,40.9968,-42.7945,20.2865,0.8784,-2.6765,-1.5302,0,0,0,0,0,0,0,0,0,0
0,40.06,1207.3,1703707,22.8125,22.0632,969.6368,367.9738,474.0931,,-8.7649,-1.0337,-12.4905,47.6323,-48.7284,24.9342,1.2816,-3.3662,-1.3827,0,0,0,0,0,0,0,0,0,0
0,40.122,1200.9,1703769,22.8125,22.0625,969.8614,366.0406,472.16,,-0.122,1.5505,-14.8307,57.3517,-55.247,31.2482,1.5757,-3.7846,-1.0293,0,0,0,0,0,0,0,0,0,0
0,40.188,1192.5,1703835,22.8125,22.0624,970.16,363.4717,469.5911,,1.7085,2.4191,-15.6921,69.2634,-61.8094,33.5721,1.8561,-4.186,-0.537,0,0,0,0,0,0,0,0,0,0
0,40.25,1185.2,1703897,22.8125,22.0616,970.4175,361.2554,467.3747,,2.3474,3.2734,-10.1575,80.532,-67.451,32.6659,1.8378,-4.0271,-0.102,0,0,0,0,0,0,0,0,0,0
0,40.316,1180.6,1703963,22.8125,22.0608,970.58,359.8583,465.9777,,3.0293,1.73,-4.9603,92.3268,-73.765,27.3604,1.5922,-3.977,0.2025,0,0,0,0,0,0,0,0,0,0
0,40.378,1168.6,1704025,22.8125,22.0598,971.0068,356.1879,462.3072,,4.1779,2.8786,-3.6108,99.5323,-77.7112,20.9003,1.2984,-3.8228,0.401,0,0,0,0,0,0,0,0,0,0
0,40.44,1155.4,1704087,22.8125,22.0591,971.4741,352.1724,458.2917,,5.4915,5.1757,-4.6373,104.2531,-81.0143,12.5987,0.8326,-3.6524,0.697,0,0,0,0,0,0,0,0,0,0
0,40.506,1142.0,1704153,22.8125,22.0583,971.9498,348.0844,454.2037,,2.8714,3.0221,4.9388,108.024,-84.3321,4.4139,0.0935,-3.4832,0.6918,0,0,0,0,0,0,0,0,0,0
0,40.586,1129.1,1704233,22.8125,22.0572,972.407,344.1571,450.2764,,1.7228,4.5009,6.8411,109.3832,-85.4867,-3.6101,-0.7538,-3.3616,0.2175,0,0,0,0,0,0,0,0,0,0
0,40.648,1118.0,1704295,22.8125,22.0543,972.8032,340.7552,446.8745,,5.3767,4.8742,2.7565,109.6902,-84.8582,-7.644,-0.8503,-3.2217,-0.2211,0,0,0,0,0,0,0,0,0,0
0,40.714,1109.1,1704361,22.8125,22.0535,973.1163,338.0682,444.1875,,2.1535,8.1978,6.8842,111.561,-83.8351,-12.6133,-0.8347,-3.1499,-0.6237,0,0,0,0,0,0,0,0,0,0
0,40.776,1102.3,1704423,22.8125,22.0526,973.3606,335.9722,442.0916,,2.656,3.058,0.5958,111.9994,-82.8705,-18.3718,-0.9087,-3.0992,-1.1823,0,0,0,0,0,0,0,0,0,0
0,40.842,1096.4,1704489,22.8125,22.0532,973.5693,334.1815,440.3008,,6.4965,6.1735,-2.7996,112.3648,-79.8597,-23.5019,-0.1591,-2.9205,-1.128,0,0,0,0,0,0,0,0,0,0
0,40.904,1092.2,1704551,22.8125,22.0528,973.7189,332.8977,439.0171,,11.4712,8.2624,4.3502,112.0286,-77.8574,-30.1082,0.3207,-2.6924,-0.6121,0,0,0,0,0,0,0,0,0,0
0,40.966,1091.9,1704613,22.8125,22.0513,973.7297,332.8059,438.9253,,1.0839,7.3292,10.1145,109.2078,-76.0742,-36.8606,0.515,-2.5372,-0.2691,0,0,0,0,0,0,0,0,0,0
0,41.032,1089.3,1704679,22.8125,22.0502,973.8214,332.0196,438.139,,0.682,3.8764,7.6164,105.4224,-75.3288,-42.7068,0.7104,-2.3228,0.0785,0,0,0,0,0,0,0,0,0,0
0,41.094,1087.8,1704741,22.8125,22.0497,973.8757,331.5539,437.6732,,-0.4522,9.454,20.3151,99.9854,-73.9404,-47.5007,0.4847,-1.9923,0.5812,0,0,0,0,0,0,0,0,0,0
0,41.16,1086.1,1704807,22.8125,22.0481,973.9338,331.0545,437.1739,,-0.6173,7.6881,10.215,94.7238,-74.8904,-50.0585,0.0199,-1.6267,0.8335,0,0,0,0,0,0,0,0,0,0
0,41.222,1082.5,1704869,22.8125,22.0457,974.0634,329.9438,436.0631,,-2.6919,3.0724,8.6501,89.8714,-75.5042,-51.3008,0.0617,-1.2953,0.8971,0,0,0,0,0,0,0,0,0,0
0,41.284,1075.9,1704931,22.8125,22.0433,974.2982,327.9301,434.0495,,-12.2536,7.2503,12.7274,85.6913,-75.7381,-52.2508,-0.1213,-0.8671,0.9633,0,0,0,0,0,0,0,0,0,0
0,41.35,1071.8,1704997,22.8125,22.0417,974.4421,326.696,432.8153,,-14.9527,10.5308,11.7296,82.9874,-77.1996,-51.7246,-0.577,0.0913,0.6304,0,0,0,0,0,0,0,0,0,0
0,41.412,1063.2,1705059,22.8125,22.0399,974.7507,324.0504,430.1697,,-15.7065,5.5346,9.5545,83.3236,-79.5528,-49.8831,-0.6909,0.9175,0.2755,0,0,0,0,0,0,0,0,0,0
0,41.474,1055.7,1705121,22.8125,22.0381,975.0167,321.7722,427.8916,,-11.1553,5.8361,8.8654,84.9752,-81.9205,-47.7492,-0.7566,1.6661,0.0599,0,0,0,0,0,0,0,0,0,0
0,41.54,1049.5,1705187,22.8125,22.0363,975.2379,319.876,425.9954,,-12.792,8.4993,13.5817,90.1783,-84.5805,-44.3438,-1.0931,2.5971,-0.3112,0,0,0,0,0,0,0,0,0,0
0,41.602,1040.8,1705249,22.8125,22.0352,975.5458,317.239,423.3583,,0.7609,4.0271,4.386,96.3023,-85.8375,-37.0944,-1.065,3.1765,-0.0974,0,0,0,0,0,0,0,0,0,0
0,41.681,1032.6,1705328,22.8125,22.0345,975.838,314.7372,420.8565,,-0.7681,5.3408,4.5368,101.3446,-88.3367,-28.3397,-0.6979,3.58,0.186,0,0,0,0,0,0,0,0,0,0
0,41.743,1023.7,1705390,22.8125,22.0328,976.1556,312.0172,418.1365,,-0.1579,6.7334,4.4219,104.4139,-88.6729,-19.5411,-0.7895,3.656,-0.0122,0,0,0,0,0,0,0,0,0,0
0,41.804,1012.8,1705451,22.8125,22.0327,976.543,308.7018,414.8211,,1.5577,12.5695,3.5174,105.7585,-89.2137,-10.5963,-0.9493,3.7165,0.0513,0,0,0,0,0,0,0,0,0,0
0,41.87,1002.8,1705517,22.8125,22.0331,976.8978,305.6668,411.7861,,1.9382,9.0736,0.6461,104.7062,-88.7314,-1.4908,-1.2062,3.7541,0.1994,0,0,0,0,0,0,0,0,0,0
0,41.932,994.2,1705579,22.8125,22.0341,977.2061,303.0287,409.148,,3.6179,8.3342,-1.2993,100.9208,-87.5913,8.9301,-1.2196,3.8234,0.4398,0,0,0,0,0,0,0,0,0,0
0,41.998,986.3,1705645,22.8125,22.0352,977.486,300.6354,406.7548,,2.7924,12.8997,-10.6026,94.4022,-85.2529,16.8372,-1.1741,3.8411,0.6869,0,0,0,0,0,0,0,0,0,0
0,42.06,983.0,1705707,22.75,22.0362,977.6055,299.6131,405.7325,,-3.7615,11.5502,-9.8273,85.5598,-83.4405,21.865,-0.6991,3.7116,0.7627,0,0,0,0,0,0,0,0,0,0
0,42.122,981.1,1705769,22.75,22.0373,977.6729,299.038,405.1573,,-3.0867,5.1757,-7.6092,78.0327,-81.9059,23.4581,-0.2114,3.3924,0.1863,0,0,0,0,0,0,0,0,0,0
0,42.187,979.1,1705834,22.75,22.0384,977.7444,298.4257,404.5451,,-2.8499,4.7306,-10.7031,71.2219,-80.7805,23.1073,-0.1167,2.9786,-0.1481,0,0,0,0,0,0,0,0,0,0
0,42.249,978.2,1705896,22.75,22.04,977.7772,298.146,404.2654,,-9.3966,7.9896,-8.7362,65.4779,-80.342,21.6457,-0.1139,2.5314,-0.6136,0,0,0,0,0,0,0,0,0,0
0,42.311,975.2,1705958,22.75,22.0411,977.8822,297.2473,403.3667,,-7.5661,10.4806,-14.4359,63.8264,-80.8828,20.0234,0.1145,1.9319,-1.3054,0,0,0,0,0,0,0,0,0,0
0,42.377,969.1,1706024,22.75,22.0427,978.0994,295.3912,401.5105,,-1.8018,8.7864,-7.8102,64.1479,-82.9728,18.6057,0.2248,1.5082,-1.8051,0,0,0,0,0,0,0,0,0,0
0,42.439,963.4,1706086,22.75,22.0445,978.304,293.6419,399.7613,,-1.4429,3.259,-6.7549,65.6679,-84.2736,16.8372,0.0565,1.332,-2.084,0,0,0,0,0,0,0,0,0,0
0,42.505,959.5,1706152,22.75,22.0442,978.4412,292.4704,398.5897,,-0.3087,0.3374,-5.5202,69.5995,-85.4136,16.7787,-0.1188,1.0983,-2.3124,0,0,0,0,0,0,0,0,0,0
0,42.567,956.5,1706214,22.75,22.0455,978.5501,291.5403,397.6597,,5.3192,6.5898,-13.8186,73.5165,-86.656,16.6326,0.0006,1.0553,-2.3039,0,0,0,0,0,0,0,0,0,0
0,42.629,954.2,1706276,22.75,22.0462,978.6312,290.847,396.9664,,7.1856,10.2652,-21.4995,76.8781,-87.6937,17.2026,0.3589,1.1124,-1.8882,0,0,0,0,0,0,0,0,0,0
0,42.695,952.6,1706342,22.75,22.0472,978.6904,290.3418,396.4612,,6.2309,4.3573,-10.136,79.3189,-88.3075,15.0541,0.6148,1.2926,-1.4502,0,0,0,0,0,0,0,0,0,0
0,42.757,946.0,1706404,22.8125,22.0479,978.9243,288.3432,394.4626,,2.0459,3.7472,-10.9759,80.6489,-89.3452,14.0602,0.6542,1.2911,-1.2565,0,0,0,0,0,0,0,0,0,0
0,42.819,939.7,1706466,22.8125,22.0486,979.1508,286.4093,392.5287,,2.6632,6.3099,-11.1553,81.9643,-90.5437,12.3356,0.8066,1.3051,-1.0904,0,0,0,0,0,0,0,0,0,0
0,42.879,933.2,1706526,22.8125,22.0491,979.3814,284.4397,390.559,,2.0315,5.3767,-11.8517,83.0605,-91.0114,10.4648,0.9914,1.3711,-1.0098,0,0,0,0,0,0,0,0,0,0
0,42.941,926.9,1706588,22.8125,22.0499,979.6057,282.5247,388.6441,,1.2419,8.4347,-13.3304,83.7621,-92.5022,8.5355,1.2666,1.3888,-0.9407,0,0,0,0,0,0,0,0,0,0
0,43.007,920.1,1706654,22.8125,22.0512,979.8489,280.4483,386.5677,,4.2712,5.3192,-7.0062,85.019,-93.9491,4.9693,1.5091,1.558,-0.9966,0,0,0,0,0,0,0,0,0,0
0,43.069,911.8,1706716,22.8125,22.0516,980.144,277.9309,384.0503,,3.0221,3.1585,-6.8626,85.9398,-94.5191,1.1985,1.5806,1.7434,-1.1637,0,0,0,0,0,0,0,0,0,0
0,43.131,903.6,1706778,22.8125,22.0529,980.4382,275.4203,381.5397,,3.5533,2.5699,-5.671,88.7314,-95.6299,-2.7624,1.6374,1.9166,-1.4499,0,0,0,0,0,0,0,0,0,0
0,43.197,894.7,1706844,22.8125,22.0538,980.7576,272.6971,378.8165,,8.0758,4.343,-6.4319,92.3414,-95.3961,-5.9193,1.6032,2.2168,-1.529,0,0,0,0,0,0,0,0,0,0
0,43.259,885.6,1706906,22.8125,22.0554,981.0824,269.9272,376.0465,,6.1807,6.8124,-7.2,95.4545,-94.4607,-7.834,1.6582,2.5571,-1.2462,0,0,0,0,0,0,0,0,0,0
0,43.325,876.9,1706972,22.8125,22.057,981.3928,267.2809,373.4003,,11.4353,7.1713,-3.417,97.91,-93.3353,-8.7694,1.6857,2.9404,-0.8448,0,0,0,0,0,0,0,0,0,0
0,43.387,868.8,1707034,22.8125,22.0576,981.6824,264.8131,370.9325,,7.2359,3.9553,-3.8405,99.24,-92.3268,-9.8802,1.6032,3.219,-0.6326,0,0,0,0,0,0,0,0,0,0
0,43.449,861.5,1707096,22.8125,22.0589,981.9421,262.6001,368.7195,,5.3839,4.2568,-3.7184,100.8477,-91.8153,-7.8924,1.4236,3.3851,-0.6347,0,0,0,0,0,0,0,0,0,0
0,43.514,853.6,1707161,22.8125,22.0589,982.2281,260.1646,366.284,,6.0084,4.7163,-5.147,101.9146,-91.1868,-5.6855,1.3775,3.5485,-0.5919,0,0,0,0,0,0,0,0,0,0
0,43.576,846.0,1707223,22.8125,22.0595,982.4997,257.8511,363.9705,,4.9531,8.0399,-6.7837,101.6223,-90.9822,-4.9108,1.4154,3.6026,-0.6026,0,0,0,0,0,0,0,0,0,0
0,43.638,839.4,1707285,22.8125,22.0588,982.7362,255.8375,361.9568,,5.2259,9.5617,-3.9051,102.5139,-90.8506,-2.1046,1.4762,3.6835,-0.6289,0,0,0,0,0,0,0,0,0,0
0,43.704,832.9,1707351,22.8125,22.0583,982.9666,253.8763,359.9956,,2.8857,6.1304,-4.788,101.5346,-90.7775,-1.2569,1.5232,3.7037,-0.6506,0,0,0,0,0,0,0,0,0,0
0,43.766,826.9,1707413,22.8125,22.0572,983.1834,252.0305,358.1498,,0.682,3.8046,-3.1298,101.1546,-90.4122,0.8039,1.4719,3.6887,-0.9227,0,0,0,0,0,0,0,0,0,0
0,43.832,820.8,1707479,22.8125,22.0565,983.3994,250.1923,356.3116,,3.2662,5.1613,-2.4837,100.76,-89.7252,3.2447,1.2553,3.6988,-1.1515,0,0,0,0,0,0,0,0,0,0
0,43.894,815.1,1707541,22.8125,22.0555,983.6058,248.4361,354.5555,,7.5015,6.5898,-2.3402,100.3508,-88.7021,6.8109,1.0183,3.7632,-1.091,0,0,0,0,0,0,0,0,0,0
0,43.956,809.4,1707603,22.8125,22.0549,983.8092,246.7063,352.8256,,12.2178,9.411,-1.6295,98.7577,-88.4683,8.9594,0.7413,3.8512,-0.7596,0,0,0,0,0,0,0,0,0,0
0,44.022,804.3,1707669,22.8125,22.0541,983.9912,245.1566,351.276,,6.1376,8.1978,-6.1304,94.6799,-88.2052,13.0079,0.7043,3.9508,-0.2049,0,0,0,0,0,0,0,0,0,0
0,44.084,798.5,1707731,22.8125,22.0541,984.1998,243.3837,349.503,,7.1569,7.48,-8.4347,89.1698,-88.4391,14.9225,0.927,4.1075,0.0782,0,0,0,0,0,0,0,0,0,0
0,44.146,792.7,1707793,22.8125,22.0528,984.409,241.6047,347.7241,,7.7886,8.004,-9.3535,81.8328,-90.076,13.6217,1.3479,4.4013,0.2954,0,0,0,0,0,0,0,0,0,0
0,44.212,786.9,1707859,22.75,22.052,984.6142,239.8599,345.9792,,5.0895,6.2812,-8.4275,74.5688,-92.1368,9.4417,1.8796,4.6007,0.256,0,0,0,0,0,0,0,0,0,0
0,44.274,780.4,1707921,22.75,22.0508,984.8504,237.8524,343.9717,,3.5031,5.6925,-9.2172,69.3803,-94.5484,1.5054,2.3188,4.7593,-0.0794,0,0,0,0,0,0,0,0,0,0
0,44.34,773.8,1707987,22.75,22.0521,985.0857,235.8525,341.9718,,2.0171,6.475,-6.6903,68.4303,-95.8784,-9.0909,2.5662,4.8903,-0.6836,0,0,0,0,0,0,0,0,0,0
0,44.402,768.9,1708049,22.75,22.0544,985.2599,234.372,340.4914,,1.8305,7.1498,-2.2253,72.1134,-96.5361,-20.1988,2.3552,5.0067,-1.4004,0,0,0,0,0,0,0,0,0,0
0,44.464,765.7,1708111,22.75,22.0573,985.3757,233.3885,339.5078,,4.1563,5.2475,3.3739,81.3213,-95.4545,-26.0742,1.8601,5.0931,-1.9716,0,0,0,0,0,0,0,0,0,0
0,44.53,763.8,1708177,22.75,22.0612,985.4437,232.8113,338.9307,,7.8963,2.0315,4.6158,92.356,-93.4376,-26.4689,0.9032,5.2082,-2.1732,0,0,0,0,0,0,0,0,0,0
0,44.592,763.2,1708239,22.75,22.0654,985.4645,232.6336,338.753,,13.1007,5.7284,0.6963,102.2362,-90.5875,-20.5349,-0.0663,5.1343,-1.9367,0,0,0,0,0,0,0,0,0,0
0,44.654,761.0,1708301,22.75,22.0706,985.5432,231.9656,338.0849,,14.4287,4.4507,-1.2275,107.7463,-87.7083,-9.544,-1.0653,5.1035,-1.1332,0,0,0,0,0,0,0,0,0,0
0,44.72,762.0,1708367,22.8125,22.0764,985.5101,232.2471,338.3665,,15.5916,2.9719,-4.0702,106.6355,-85.2967,4.9839,-1.5919,5.2669,0.1631,0,0,0,0,0,0,0,0,0,0
0,44.782,768.6,1708429,22.8125,22.0815,985.2722,234.2676,340.387,,8.7075,3.9123,-10.9041,98.7869,-82.9436,18.0064,-1.401,5.2788,1.3522,0,0,0,0,0,0,0,0,0,0
0,44.848,772.5,1708495,22.8125,22.0849,985.1307,235.4705,341.5899,,-4.1635,5.9294,-16.9053,85.6182,-81.3359,24.9196,-0.5342,5.2605,1.8292,0,0,0,0,0,0,0,0,0,0
